"diameter"
69.277
73.767
38.093
52.976
173.642
98.695
44.67
216
35.465
90.346
27.831
84.787
67.508
127.639
65.209
43.482
34.435
85.837
165.01
100.51
125.754
74.378
25.688
15.751
60.750
116.191
29.970
44.189
39.242
49.032
49.771
39.566
36.001
87.803
55.421
53.574
94.970
108.894
46.266
95.07
35.620
171.012
118.929
76.53
96.056
34.242
88.760
83.560
85.47
54.874
40.330
148.701
138.699
14.119
10.714
175.859
102.565
67.925
137.562
32.193
20.184
69.62
31.702
101.900
46.90
16.84
8.934
34.792
58.609
13.373
58.871
70.421
13.600
65.131
62.171
25.504
159.331
87.812
53.562
85.224
50.534
85.59
37.038
253.900
11.563
23.985
81.743
88.792
37.713
18.739
36.698
25.784
19.689
43.603
34.274
20.908
77.056
73.34
95.495
39.471
60.238
133.718
27.750
148.128
50.278
12.394
40.972
17.830
138.493
22.988
80.738
60.088
56.22
101.829
45.751
66.858
30.060
63.88
22.781
59.046
168.117
139.39
118.803
91.176
53.418
41.550
100.786
37.287
14.403
40.932
81.83
77.328
40.828
74.457
15.805
81.68
30.438
115
105.94
45.170
117.241
51.892
60.450
270.327
23.09
48.805
120.093
41.190
65.144
111.890
16.157
40.078
25.261
107.227
101.22
31.89
65.527
9.326
44.840
52.627
91.966
32.01
84.85
17.804
167.791
30.819
32.333
79.299
147.066
40.732
70.640
68.356
19.152
60.147
42.117
45.613
27.169
112.631
65.945
52.462
14.008
15.530
37.434
81.113
88.697
9.010
95.87
31.040
36.279
22.621
54.811
79.82
35.334
31.562
32.651
53.29
52.010
27.332
167.381
93.41
71.224
72.95
87.486
11.696
28.903
47.582
8.456
19.106
74.378
38.234
69.29
85.57
48.204
61.481
44.347
78.236
54.01
49.761
95.203
11.022
130.099
93.617
30.577
51.86
43.787
70.145
9.23
90.647
159.726
36.06
78.237
70.249
25.115
75.535
110.444
13.73
64.536
69.86
35.758
67.520
20.365
54.17
19.153
57.468
38.767
81.344
29.191
48.626
21.170
140.362
131.292
29.051
11.385
29.726
21.874
44.09
225
28.287
73.236
38.018
48.239
35.087
15.542
50.491
14.419
33.387
74.017
94.415
73.147
24.194
59.594
78.509
62.667
9.446
33.36
64.997
17.016
28.916
8.153
9.725
68.27
7.726
18.609
31.895
15.595
49.793
160.736
29.057
62.604
39.401
21.894
112.320
42.302
40.081
22.127
107.795
85.214
51.09
32.741
88.630
21.517
29.227
35.886
60.604
35.584
37.622
96.171
76
78.369
32.403
39.585
63.909
83.92
20.390

83.04
19.040
10.95
55.258
21.533
41.614
15.621
134.65
79.451
42.771
82.114
121.891
40.620
81.580
80.14
27.037

16.421
42.943
190.980
7.250
306.313
132.261
30.819
9.003
21.43
95.173
29.208
9.026
124.125
97.968
41.343
25.458
19.768
27.656
70.911

33.73
86.309
8.257
23.456
9.492
23.687
44.02
32.17
5.887
50.025
4.497
34.597
29.791
98.493
67.318
67.976
17.111
47.804
62.79
104.517
90.90
29.64
47.087
51.072
58.636
24.711
74.274
171.71
103.714
11.065
22.526
113.699
60.171
20.922
94.522
41.210
64.837
32.894
88.985
52.926
71.29
20.763
147.343
7.005
58.28
7.991
41.044
43.039
32.597
96.720
16.388
29.322
126.473
91.672
50.214
31.958
151.711
71.749
55.317
80.572
126.263
72.927
14.158
38.719
75.596
49.460
108.309
27.927
111.295
22.483
170.37
116.865
61.804
26.636
35.703
85.263
43.580
21.197
43.19
47.185
15.429
32.404
7.423
46.50
137.952
73.095
83.103
21.241
30.923
9.450
8.104
16.105
12.356
11.719
102.229
16.869
50.745
22.891
64.255
8.917
58.65
28.856
8.243
14.719
32.457
13.423
22.556
8.488
47.891
42.685
41.328
7.218
15.812
21.990
61.278
30.418
5.757
5.968
58.095
20.39
27.306
7.501
43.576

42.154
52.677
52.41
24.931
33.027
80.756
80.90
12.642
26.541
27.593
7.839
12.392
45.449
14.497
22.519
65.417
34.561
66.85
27.033
38.724
7.249
17.77
78.061
24.113
50.692
21.193
13.683
8.011
34.431
34.471
58.287
14.107
22.420
38.41
2.529
18.312
32.329
12.153
42.440
7.036
101.093
30.537
86.793
4.2
44.749
16.682
28.376
55.747
74.481
85.992
28.309
109.568
11.974
24.337
11.693
31.018
19.618
13.210
8.552
58.065
49.146
12.070
65.752
82.660
30.749
116.44
48.590
131.038
82.675
11.636
76.190
11.699
33.23
34.878
21.561
33.500
26.656
55.312
19.228
34.553
85.49
57.505
48.48
75.892
62.817
11.443
34.922
45.298
58.978
21.82
53.714
6.411
43.227
11.383
33.466
10.390
79.852
18.217
36.772
70.572
38.
25.618
36.210
26.060
17.331
63.494
13.704
12.2
88.692
24.062
58.771
17.33
10.474
91.548
45.112
45.176
7.506
36.571

9.008
19.835
60.857
25.509
10.216
24.422
17.321
9.204
60.867
77.827
51.609
25.001
22.169
83.195
65.471
92.105
35.741
74.679
32.545
33.227
73.87
32.449

48.677
52.651
20.431
12.630
21.428
38.556
27.585
12.433
20.786
20.222
29.128
20.391
31.761
16.848
47.78
72.711
22.938
33.678
71.60
61.132
35.310
18.264
41.061

46.876

20.905
34.613
17.487
82.350
9.539
40.152
16.557
7.169
10.067
100.765
34.297
58.27
43.274
4.605
7.353
31.225
88.526
20.78
59.717
75.400
65.658
19.195
7.919
56.063
37.675
6.884
58.3
33.853
22.340
60.571
63.920
31.986
17.511
6.104
29.084
10.729
62.218
56.296
8.773
60.439
9.785
9.110
47.780
13.479
11.869
44.657
10.920
25.227
6.844
23.092
58.031
11.288
20.007

6.014
20.011
21.346
35.657
39.131
60.862
53.675
25.992
49.189
26.198
22.298
9.709
12.619
20.7
22.918
37.810
42.607
8.927
26.476
69.281
66.27
37.498
15.137
13.082
12.977
35.178
40.276
116.73
17.869
27.875
42.333
23.110
26.684
23.309
16.894
33.765
36.632
6.692
23.244
38.206
12.140
79.079
25.285
61.817
12.306

39.661
44.792
75.631
75.907
38.741
10.193
70.954
29.443
10.184
12.859
11.566
11.282
24.450
26.084
10.974
46.006
41.851
34.576
10.125

27.235
8.275

50.592
25.296
19.421
23.681

29.179
5.642
22.135
114.624
56.337
24.029
32.925
13.430
27.512
52.377
7.689
12.120
17.130
8.037
55.715
9.284
6.831
29.113
18.636
28.641
13.977
21.498
40.379
32.429
7.651
53.187
26.011
63.12
10.110
8.100
10.37
82.229
118.020
99.549
18.142
24.266
17.489
91.98
19.663
13.159
97
20.492
14.162
23.751
11.783
8.347
34.290
32.348
12.670
59.246
17.923
47.397
7.377
12.220
41.358
6.258
25.274
47.741

30.395
42.006
35.825
54.93
35.18

5.474
14.534
21.925
100.477
26.889
33.663
45.809
76.387
29.175
36.668
13.041
10.533

5.554
9.860
17.866
1.0
25.781
22.783
13.816
9.194
11.679
46.269
14.685
27.795
6.194
18.713
36.367
33.323
22.876

22.34
39.81
20.606
18.681
63.035
79.190
47.594
69.883
31.799
29.751
17.634
38.906
28.468
13.063
20.062
13.239
19.037
21.682
51.540
33.669
68.245
21.392
45.669
36.111
13.328
32.576
71.011
49.29
66.040
19.335
75.470
23.108
96.710
104.893
8.203
47.524
6.965
6.278
9.611
27.622
36.499
32.587
19.361
6.804
50.83
25.716
57.702
29.569
41.128
42.430
21.474
21.678
31.378
21.531

27.418
13.899
7.80
37.199
47.407
26.298
22.420
37.802
14.140
28.194
21.438
35.041
81.685
43.613
24.110
66.780
9.419
46.951
57.570

9.939
36.28
13.504
8.194
64.863

17.919
13.272
25.651
37.331
37.137
9.996
78.295
6.456
10.890
26.336
22.318
53.697
19.467
68.417
36.824
46.796
15.262
27.621
7.484
21.441
40.875
7.470
24.450
29.451
23.859
12.065
23.793
5.844
72.976
13.731
32.40
16.290
24.249
20.822
60.010
19.979
39.013
41.732
4.276
60.895
38.321
22.183
46.096
33.316
29.637
26.936
13.913
21.197
10.958
27.55
9.365
19.591
42.401

27.155
26.491
19.448

13.928
7.053
6.217
21.228
18.690
21.188
19.825
11.939
23.399
26.517
19.526
10.614
7.460
21.355
13.772
95.849
11.079
26.44
11.214

19.919
11.745
20.798
24.553
4.852
15.697
9.304
14.214
26.531
83.990
6.810
24.243
20.310
35.423
35.54
21.083
28.272
7.806
19.838
15.105
7.375
27.552
16.874
11.701
14.997
20.524
43.31
5.814
19.580
64.691
11.795
17.613
35.406
52.464
9.874
9.352
13.608
7.074
12.687
27.178
14.540
53.769
117.786
37.511
50.561
15.299
14.76
16.947
16.467
26.363
20.332
8.167
11.834
20.65
9.263
18.481
6.170
20.910
6.573
5.117
6.646
37.815
17.834
17.19
29.188
8.440
35.145
27.366
36.547
23.313
18.111
22.131
89.160

74.780
36.97
28.719
8.388
18.164


7.381
25.851
9.523
15.206
6.385
33.770
17.186
10.633
40.871
17.336
6.414
25.671
24.665
26.789
14.844
21.941
12.27
28.905
7.804
12.235
7.758
15.519
31.605
14.896
8.095
10.798
35.518
22.985
11.336
22.277
13.963
4.648

8.17
24.507
13.515
79.872
6.603
7.784
6.505
26.442
39.524
8.480
31.166
53.435
14.813
9.422
9.111
45.056
12.233
5.318
10.040
11.095
56.319
5.044
10.481
24.439
24.298
22.12
23.836
7.975
20.288
6.143
26.791
43.875
22.000
42.374
11.985
24.561
18.656
26.438
20.877
30.761
10.376
11.391
10.238
18.514
13.772
16.185
23.199
28.65
18.766
54.977
10.725
23.825
25.352
9.587
7.234
41.681
7.949
1.0
69.242
12.448
36.346
12.118
18.464
31.500
9.083
57.785
9.488
27.357
5.615
47.077
46.925
5.8
29.508
37.252
108.842
19.180
55.271
11.415
15.444
17.541
10.698
10.300
14.411
13.855
6.095
10.545
26.572
45.534
12.885
9.660
41.295
7.413
7.548
7.970
39.564
32.33
29.598
18.981
12.756
6.711
29.64
6.075
24.444
18.956
18.224
48.007
29.139
23.715
21.283
17.495
8.965
2.56
12.694
8.426
27.851
26.270
53.317
15.140
9.12
59.345
8.536
19.168
8.636
29.351
37.428
9.035
17.127
8.370
52.994
19.094
35.676

25.66
16.240
9.505
13.958
28.146
12.801
42.716
9.450
14.579
30.202
8.963
8.689
9.010
25.115
35.943
7.86
7.665
13.352
28.010
11.342

12.409
13.537
8.424
10.746
7.722
8.998
24.813
42.377
21.333
9.374
26.205
20.733
32.386
11.08
7.552
11.784
42.665
52.686
13.960
16.159
7.267
21.159
30.210
3.4
29.661
37.850
16.239
13.743
33.810
33.644
36.075
37.772
15.678
18.953
9.232
11.245
26.234
8.345
20.176
19.461
34.645
9.211
6.618
11.969
6.111
7.459
28.706
9.444
9.838
22.929
66.892
5.716
13.998
24.165
26.656
8.484
9.747
19.914
6.394
43.576
10.290
33.449
38.476
16.089
25.250

14.579
9.037
15.203
54.784
22.378
6.715
26.425
61.865
8.617
21.334
7.887
7.858
12.762
13.107
16.707
19.338
4.968
12.113
62.524
6.35
44.908
64.898

10.929
4.579
19.445
79.52
24.878
10.300
10.220

7.349
34.765

17.033
6.982
26.970
38.299
19.099
15.448
20.221
5.583
10.614
46.886
9.634
7.080
10.547
10.232
39.952
11.860
20.623
4.085
28.164
8.500
21.872
24.268
10.480

25.532
19.900
20.993
7.922
7.087
29.394
23.625
8.348
38.050
23.894
68.167
9.077
6.631
18.196
7.384
21.957
13.333
9.934
9.145
28.098
7.976
9.135
15.210
14.212
7.669
28.072
15.317
19.099
7.516
30.598
9.778
15.90
13.747
54.165
5.349

6.054
8.439
14.169

23.099
8.855
27.016
8.068
7.710
8.083
29.351
16.706
17.156
12.704
22.240
7.530
40.054
8.750
12.446
40.240
7.996
28.965
26.800
19.930
10.998
17.427
17.030
21.776
7.642
17.024
21.378
23.807
9.602
6.789
6.620
7.986
10.769
44.634
16.800
14.815
1.5
2.1
3.7
1.2
8.48
118.220
68.163
22.655
47.649
27.828
34.046
50.799
20.852
19.424

35.642
11.710
7.444
14.849
24.083
17.766
5.662
8.416
4.657

20.848
11.633
35.243
25.68
11.588
9.725
12.585
10.826
19.989
5.377
5.007
14.975
5.332
8.820
28.096
83.430
27.642
13.503
8.008
7.923
10.977
18.384
18.681
37.201
67.476
10.407
13.433
9.561
0.5
3.5
5.7
19.536
3.276
2.854

20.561
13.461
12.986
8.864
17.752
11.841
9.333
7.772
34.437
6.628
5.414
4.508
9.237
6.387
33.905
12.705
7.638
30.365
37.481
17.120
16.766
2.3
4.905
7.195
9.205
31.611

3.560
6.311
5.57
37.501
21.970
13.659
9.759
19.921
17.907
34.278
6.897
27.004
50.31
18.927
35.536
8.380
13.606
8.410
9.588
13.154
22.895
19.352
12.289
6.003
26.269
11.588
14.737
3.670
17.211
6.732
4.760
4.3
3.4
8.100
15.701
36.413
35.51
19.563
13.017
5.761
9.603
6.754
4.989
9.597
8.409
25.15
12.683
12.417
6.81
14.242
38.277
14.768
3.975
19.773
20.173
7.255
9.369
4.625
25.733
52.023
26.558
24.649
5.193
11.931
11.187
9.044
11.809
22.435
7.223
4.034
7.865
18.738
5.043
12.634
19.678
7.915
42.769
14.279
16.509
3.201
6.893


36.007
5.710
7.780
4.824
6.988
5.956
10.959
13.612
33.901
16.833

48.460
6.66
9.664
23.968
3.131
2.613
2.457
8.498
14.361
26.799
11.064
18.042

7.783
12.515
24.273

166
2.6
1.1
1.024
13.61
16.721
17.025
46.003
34.322
38.471
4.570
5.034
4.843
9.754
3.189
6.284
3.555
3.791
4.639
8.939
5.765
16.669
17.120
3.767
18.079
13.356
6.096
6.569
7.370
16.123
17.991
23.024

7.898
10.121
9.212
11.217
26.330
12.731
5.180
2.3
0.6
1.649
23.116
35.874
19.673
16.518
16.660
28.999
20.408
5.728
22.773
7.480
7.043
22.558
21.381
22.994
11.977
11.434
5.233
51.485
8.736
11.084
14.461
14.562
11.019
7.805
37.736
8.949
2.902
5.364
8.252
30.787

6.007

18.215
34.957
15.328
17.240
34.539
12.439
20.134
4.934
15.677
40.549
50.755
23.035
37.980
11.180
6.059
13.767
44.559
23.166
12.549
8.509
8.131
13.423
22.658
11.494
13.601
15.857
7.332
24.368
19.972
27.115
4.327
8.998
8.205
19.263
9.427
8.035

28.324
5.161
3.922
11.363
19.832
4.313
19.875
21.357
10.067
24.313
23.816
35.690
14.843
12.841
12.320
13.738
6.255
14.853
17.54
29.217
58.265
9.020
8.627
57.384
20.198

6.961
8.057
1.80

21.501
25.16
13.507
20.479
97.658
40.850
16.786
4.482
17.603
5.7
4.889
25.860
12.920
18.024
28.800
28.158
38.814
16.301

29.644
77.480
22.73
10.223
14.565
4.668
26.080
8.841
11.431
15.818
11.780
6.703
9.473
41.688
9.135
21.353
14.973
33.978
24.395
113.682
5.833
8.628
24.377
29.28
48.424
4.367
26.361
33.606
19.270
29.488
18.456
5.469

24.110
16.637
5.693
26.255
17.208
76.435
7.323
8.801
26.702
34.192
12.289
46.94
5.094
13.422
29.604
25.790
31.229
5.328
5.569
7.680
7.013
15.038
11.654
11.769
14.408
6.140
6.054

6.033


6.691
6.948
18.910
11.551
17.333
41.429
11.335

15.404
20.701
21.566
26.579
6.208
6.521
11.879
17.405
10.591
14.356
11.88
12.684
19.360
40.139
17.719
19.707
26.395
53.14
50.122
15.056
3.768
25.258
12.950

4.701
10.994
35.739
21.933
16.04
21.999
28.463
22.789
42.550
5.370
12.895

33.061
5.713
31.734
23.473
6.435
6.367
21.606
8.013
11.466
7.347
0.3
6.504
21.925
5.197
16.490
25.155
10.420
25.398
4.595
18.801
5.786
5.828
30.069
12.564
13.341
16.96
43.072
94.625
18.586
6.096
9.692
22.244
4.331
95.976
19.629
14.527

4.962
2.3
10.227
15.032
7.465
22.245
8.664
26.090
32.744
41.583
10.374
40.373
33.157
6.490
13.054
17.268
5.823
11.485

11.910
20.538
6.531
5.820
22.810
17.941
10.440
48.406
22.518
20.392
10.479
16.361
9.831
5.274
13.614
9.015
7.437
9.682
23.209
22.360
5.700
22.461
31.285
8.696
6.385
8.050
11.689
20.829
31.782
15.501
15.143
18.433
12.132
6.068
8.444
39.505
5.627
4.899
6.879
18.682
25.654
7.989
23.652
11.582
12.467
7.652
7.387
12.076
16.751

18.813
6.742
7.179
21.457
6.586
9.93
8.327
31.878
29.925
9.130
12.954
7.850
38.519

21.905
11.848
11.851
19.238
4.921
16.099
65.916
14.968
22.764
17.831
9.263
25.943
4.662
11.308
22.470
21.685
23.709
8.127
6.224
12.625
11.469
15.704
3.509
4.935
23.897
14.494
20.695
18.227
9.238
6.442
5.962
4.657
11.310
35.688
6.266
13.619
7.883
9.507
4.413
20.854
11.725
3.259
27.792
7.401
46.628
1.696
5.687

11.294
15.879
7.481
10.218
18.975
6.714
10.579
22.288
11.359
16.193
4.896
16.784
9.108
7.849
7.548
5.054
8.787

4.408
20.087
3.162
20.552
29.946

17.467
17.353
32.677
29.877
15.439
13.114
19.443

12.403
22.349
6.979
20.796
31.052
7.116
7.974
7.221
5.459
3.634
5.671
10.357
20.854
14.473
9.261
6.883
14.467

10.364
17.039
22.379
15.739

14.021
6.005
10.256
6.179
7.465
5.026
20.884
17.976
11.512
16.443
24.478
6.174

7.816
15.938
4.644
26.004
24.779
6.582
3.424
20.200
13.260
6.409
27.887

17.014
4.604
7.234
6.739
28.87
5.658
6.152
6.049
6.523
20.564
6.178
9.427
7.880
12.925
18.533
3.937
25.874
14.478
10.571
10.432
15.694
13.321
15.063
12.172

18.069
14.9
11.802
15.910
4.695
0.9
5.626
5.649

25.144
28.007

15.555
8.534
49.084
12.361


44.723
14.291



12.355
19.675

4.747
25.165
10.765
32.364
6.969
33.726
8.458
14.019
6.215
12.108


8.070
7.404
3.950
5.914
15.58
16.776
7.635
5.933
10.673
12.538
23.545
7.211
9.882
16.101

6.086
21.229
11.808
27.878
9.232

10.644
4.666
11.141
5.975
30.364
21.225
5.397
16.468
21.278

22.624
15.119
74.267
10.960
8.045
17.721
8.371
10.076
6.482
13.297
5.344
11.077
15.962
10.744
16.358
14.150
21.525
6.631
18.210
5.438
15.993
6.973
5.565
14.959
25.418
51.54
14.765
12.763
11.678
14.829
24.927

5.199

15.008
25.838
20.085
6.559

13.547

15.093

13.252
5.204
8.991
25.309
6.784
8.933
17.747
19.361
12.796
20.730
36.974
10.937
9.063
14.697
14.771
15.830
44.841
11.001
7.366
25.409
3.529
3.976
12.766

11.004
17.701
11.679
10.752
8.972

5.249
5.221
29.804
8.509
14.128
4.923
6.907
15.484
19.173

11.841
5.322
19.534
10.209
53.676
57.90
15.894
4.467
7.514
5.285
24.284
7.145
13.601
8.887
13.922
7.245
11.332
9.595
13.434
35.697
4.915
19.441
6.351
12.545
6.261
4.842
20.727
10.575
6.196

9.438
10.482
19.707
6.878
4.766
7.914
8.384
11.685
27.103
7.323
5.882
8.561
89.430
4.839
3.267
15.342
11.525
18.813
21.441
17.605
16.623
13.132
16.866
14.954
12.014
7.910
12.320
5.986
32.040
9.879
6.641
28.256
10.138
3.911
9.700
6.826
3.935
8.703
5.363

5.065
39.975
9.301
7.257
41.361
7.892
5.453
6.090

11.417
24.230
18.596
12.344
3.850
7.313
7.701
6.335
13.716
7.587
6.260
5.385
27.994
6.879
25.793
13.534
7.038
8.838
12.871
6.976
7.238
9.022
23.99
9.313
4.416
4.287
6.767
16.576
6.031
18.436
15.570
24.991
11.423
5.160
12.080
8.556
14.930
6.804
13.629
6.426
6.552
9.511
6.827

15.542
21.762
7.051
5.672
21.912
4.910


5.784
6.163
5.429
17.184
7.983
35.066
69.492
86.884
13.222
56.706
7.117
5.231
10.788
4.831
12.978

4.120
13.581
15.460
10.224
58.678
16.749
29.663
21.312
4.054
12.214
6.519
10.261
6.048
5.413
4.940
9.553
20.156
18.521
88.574
10.538
5.693
9.290
11.428
7.101
5.144

15.267
16.176
14.867
11.721
29.283
20.449
21.941
7.067
9.465
5.035
19.267
5.607
8.953
4.820
6.657
7.535
8.984
23.701
13.063
7.588
10.426
6.959
10.149
46.653
6.030
12.546
5.317
5.427
9.350
22.473
8.916
32.783
5.296
5.745
17.011
9.541
7.939
8.686
5.878
32.879
4.456
8.287
6.853
5.167
4.728
12.079
5.944
5.919
46.184
9.050
18.858
20.558
5.121
15.489
15.229
30.690
15.377
10.472
19.210
17.97
13.671
6.042
10.828
7.818
10.588
11.209

16.59
20.381
8.326
4.252
6.887
9.838
7.605
6.254
19.449

4.770
8.335
11.468

3.752
14.469
11.921
21.061
10.588
6.927
24.517
9.881
12.828
8.166
11.744
11.981
24.426

4.991
37.189
45.830
16.211
13.462
25.58
5.973
4.326
6.430
13.747
8.361

13.644
43.101
29.876
3.578
9.423
3.377
8.221

5.040
24.805
27.493
21.438
5.846
6.311
19.696

15.859
10.728
3.547
26.921
9.428
5.217

4.147
5.153
7.145
22.639
23.409
111.655
12.911
19.499
13.526
6.253
6.515
4.696

19.913
4.260

9.875
4.477
4.938
5.175
28.284
6.676
12.713

17.664
3.588

6.976

6.573
16.948
35.887
14.345
4.315
30.346
12.994
23.099
30.178
17.122
20.810
3.586
14.732
5.288

1.6
1.5
16.952
6.964
26.209
5.782
4.446
23.671
8.006
4.560
12.841
4.913
5.040
17.044
7.776

36.569
15.653
15.481
6.059
4.9
12.070
11.152
15.046
13.571
8.446
20.396
7.153
13.106

35.886
7.249
50.389

19.032
6.685
5.511
36.648
20.213
36.05
8.001
8.520
4.390
3.449
10.650
10.036
17.009
4.619
33.479
13.618
30.952
4.999


30.794
29.876
7.334
9.805
4.813
13.687
28.690
3.883
19.242
7.715
7.837
13.134
13.298
4.662
9.597
38.766
5.618
6.026

5.942
41.327
15.419
14.304
20.835
4.340
7.961
8.925
15.283
19.280
10.294
13.886
6.223
4.261
10.707

9.318
4.361
5.851
13.907
8.560
14.196
18.984

2.2
6.25
5.030
35.910
4.345
19.596
12.120
5.377
9.384
20.114
5.818
19.128
8.340
4.442
17.720
18.442
19.517
4.029

4.932
16.127
4.877
5.998
34.919
20.149
24.900
6.235
7.020
7.909
16.209
7.140
22.759
13.424
16.613
4.130
13.879
9.233
5.036
27.751
12.699
3.373
51.695
16.775
7.694
10.448
3.783
12.696
22.225
13.75
36.553
5.108

14.984
7.807
6.172
31.104
4.023
20.551
5.569

25.579
7.673
11.732
22.627
4.931
16.389
5.909
7.592
6.440
6.033
11.659


5.686
27.397
14.548
10.831
18.410
19.880
31.455

8.833
5.482
5.228
10.623
9.127
8.62
8.054
5.515
2.8
4.271
10.184
22.496
12.758
4.460
11.372
13.415
10.159
15.582
10.545
6.087
22.752
5.396
7.537
9.938
9.314
10.052
7.610
3.628
12.344
5.038
24.032
17.336
17.004
8.791
6.776
9.495
16.988
118.790
22.658
18.889
6.706
7.958
6.388
4.811
18.649
28.238
14.184
20.773
18.135
18.365
34.877

14.581
26.538

10.242
3.556

3.561
33.541

12.395
22.163
5.177

21.698
34.628
16.965
15.588
10.136
7.401
7.278

10.528
7.701
4.734
4.823
16.360
14.231
4.183
1.8
0.3
0.7
9.365
5.399
17.716
16.935
9.607
33.331
23.648
5.422
10.973
21.481
4.365
7.774
6.721
7.894
7.733
6.637
12.992

3.810
6.403
10.606

7.689
8.624
8.069
6.287
20.768
5.062
37.862

9.629
6.298
10.863
32.519
5.34
5.703
16.997

7.023
2.083
4.133
8.421
24.991
16.058
15.676
5.845
10.765
4.409
5.490
6.084
5.479
5.224
36.582

4.581
19.481
34.589
18.722
3.951


6.769
21.207
16.356
5.003
17.163
8.856
8.492
44.339
16.956
7.745
13.685
7.251
8.025
5.782
25.252
8.762
10.588
18.081
25.708
8.852
6.425
19.838
8.411
5.995
5.972
15.796
16.673
126.288
3.459
5.657
5.637
5.945
4.292
12.702
7.396
7.915
17.916
7.615

14.198
4.418
5.896
5.770
11.609
14.196
18.861
12.859
29.257
10.901
4.767
8.080
29.558
31.53
6.193
6.987
18.595
9.511
6.048
12.616
2.916
6.914
15.342
5.779
8.256
5.253
4.358
4.981
8.001
11.658
6.300
6.507
26.312

18.212
3.300
15.613
7.421
22.446
22.044
5.245
19.141
15.305
16.316
24.917

9.320
8.008
9.641
4.880
12.099
22.039
7.689
11.323

8.631
5.943
6.754
3.875
20.113
9.071
6.536
18.547
22.055
7.163
6.769
6.088
5.305
8.272
16.059

9.011
7.082
3.145
8.314
11.121
7.824
70.225
13.948
18.437
21.677
8.502
12.435
9.980

63.885
9.135
26.515
0.9
19.0

3.341
6.521
20.455

8.765
10.229
22.356
32.74

16.924
73.730
28.129
14.765
14.531
23.752
7.700
19.990
34.898
9.247
6.245
5.084
11.735
7.366
49.135
42.882
6.908
8.527

15.816
6.598
27.696
14.889
7.185
14.594

4.282
5.305
16.419
5.354

7.077
7.676
87.380
17.604
18.660
18.087
6.770
13.458
4.091
7.612
12.585
5.976
8.887
4.012

17.598
4.578
14.044
11.306

47.829
25.209
9.811
9.193
16.106

12.677
15.661
21.880
9.887
8.292
14.439
18.414
11.062
